id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
34U33Fr2hM6wWkjvdpiwS6,Antidote,52.0,218840,,4,track,2021-04-13,YELLOW,5,5vGoWnZO65NBgiZYBmi3iW,KANGDANIEL,0.17,0.713,0.685,,5.0,0.444,-4.629,1.0,0.0574,130.06,4,0.359
3JUy6uHdxEGf5cqk7IxDrE,RainToBe,52.0,195746,,2,track,2021-06-16,PlanetNineAlterEgo,7,4D9foUQxTrsS0w2BeyCD16,ONEWE,0.0598,0.565,0.875,,1.0,0.0918,-2.502,1.0,0.0445,81.438,4,0.533
7tEE2ICgZzdrCblRl7eLdV,NotShyEnglishVer,53.0,177742,,1,track,2021-01-22,NotShyEnglishVer,4,2KC9Qb60EaY0kW4eH68vr3,ITZY,0.283,0.766,0.902,2.75e-06,2.0,0.156,-2.991,,0.0681,100.988,4,0.625
4nr85wYs3ZaCTSOm8oPa3J,OneDayMore,52.0,247986,,1,track,2021-06-24,OneDayMore,1,34SKCchNLFzBWclGa6l6tQ,BIGMAMA,0.492,0.517,0.504,,8.0,0.191,-5.004,1.0,0.0356,135.689,4,0.19
2Gdw7bH1N016pgc6i3JZDR,Crush,51.0,199240,,2,track,2021-01-08,MCNDAGE,7,59dDRtMe8DILtibke8FWLK,MCND,0.0205,0.893,0.9,,4.0,0.0509,-4.138,,0.0534,105.005,4,0.89
3lc5fY2NwKXNdchJtx58kR,WhatisLove,52.0,223720,,8,track,2021-09-09,4ONLY,10,7cVZApDoQZpS447nHTsNqu,LeeHi,0.876,0.727,0.287,,2.0,0.107,-7.82,1.0,0.0327,122.065,4,0.354
7JXNH2xnA23vsGasejVfWr,Waterride,53.0,184146,,3,track,2021-09-09,4ONLY,10,7cVZApDoQZpS447nHTsNqu,LeeHi,0.227,0.785,0.754,,2.0,0.0512,-3.774,,0.0679,90.002,4,0.908
13jOUAJE5tHgidRLrmSpO5,FallInLove,57.0,239893,,1,track,2021-07-31,NeverthelessOriginalTelevisionSoundtrackPt7,2,7bWYN0sHvyH7yv1uefX07U,Jukjae,0.665,0.547,0.458,,11.0,0.114,-7.682,1.0,0.0304,67.1,4,0.377
3AqYmY1GE4oW6w90BPAU3i,Iloveyoumorethananyone,56.0,217936,,1,track,2021-07-09,HOSPITALPLAYLISTSeason2OriginalTelevisionSoundtrackPt4,2,7n2Ycct7Beij7Dj7meI4X0,TWICE,0.433,0.564,0.667,,5.0,0.149,-2.862,1.0,0.0294,98.166,4,0.681
0CiSWdSq8rTcVvoWpZIaeO,MAKAFUKA,51.0,331600,,1,track,2021-11-05,MAKAFUKA,1,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,0.449,0.545,0.498,,7.0,0.0494,-5.035,1.0,0.0364,79.966,4,0.438
5o0dqwd2sAdckax4pb6feU,16,50.0,221160,,3,track,2021-08-06,16,6,6MoXcK2GyGg7FIyxPU5yW6,SUNMI,0.0188,0.686,0.835,0.00608,2.0,0.169,-3.804,1.0,0.0378,123.02,4,0.612
1VUMGh78m27FPB1vXL9ipW,UmmLife,50.0,131209,,1,track,2021-04-28,LifeisaBi,5,6UbmqUEgjLA6jAcXwbM1Z9,BIBI,0.681,0.809,0.427,0.0277,11.0,0.0979,-7.948,,0.0355,104.032,4,0.127
6WoloXr2PXu8FRYZFtzbij,TheseWalls,50.0,220106,,1,track,2021-07-16,TheseWalls,1,4BBN286rBKyCWsSPq2cxYO,SamKim,0.518,0.73,0.668,0.000247,10.0,0.237,-5.869,1.0,0.0922,115.96,4,0.543
7aBpUgQLy6dfEzGjDPk1kI,Far,47.0,216573,,9,track,2021-10-25,FavoriteThe3rdAlbumRepackage,14,7f4ignuCJhLXfZ9giKT7rH,NCT127,0.0613,0.593,0.796,,9.0,0.28,-3.847,1.0,0.179,80.041,4,0.41
0qPAksIZUGLbj1y2nhdVD8,Awesome,49.0,185866,True,6,track,2021-07-23,IITECOOL,6,0siBQaURCli5wn2lqv8WZg,DPRLIVE,0.0707,0.822,0.813,3.39e-06,11.0,0.344,-6.22,,0.207,150.073,4,0.813
0nwgVSZaSkxUUjy8mYwVq8,HULAHOOPCityPopVer,49.0,195186,,4,track,2021-09-14,HULAHOOPStarSeed,4,52zMTJCKluDlFwMQWmccY7,LOONA,0.498,0.688,0.89,,3.0,0.209,-0.607,,0.0459,119.97,4,0.965
3VSA53dOtVkhwyJ0nsAnRt,NOTTHEEND,53.0,218253,,1,track,2021-05-03,TheBlowing,6,3T0fMfxYBU3q9oAUAdPIsr,Highlight,0.0102,0.545,0.778,,11.0,0.0902,-4.322,,0.039,100.144,4,0.413
5Pjpr2bI6nFo05df0SgJvb,Alldaylong,50.0,217546,,5,track,2021-07-30,SummerHoliday,6,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,0.128,0.628,0.88,2.53e-06,6.0,0.163,-4.021,1.0,0.0474,103.009,4,0.68
3EFNqXf54nYARxXm5b7kGT,Irreplaceable,56.0,204026,,8,track,2021-05-10,HotSauceThe1stAlbum,10,1gBUSTR3TyDdTVFIaQnc02,NCTDREAM,0.17,0.532,0.831,,2.0,0.511,-3.431,1.0,0.0557,89.923,4,0.82
1fxKKzZ6YmnrYmD7fCrBo9,LastDance,53.0,184920,,1,track,2021-04-29,LastDance,1,2AfmfGFbe0A0WsTYm0SDTx,GIDLE,0.0176,0.812,0.843,6.81e-06,2.0,0.362,-4.427,1.0,0.046,116.045,4,0.355
6yAZUmT3Omg4QWfDoEGYEP,,51.0,231373,,1,track,2021-10-07,,1,4o7tWrzQOqarDtTMWD2HV9,LAY,0.0671,0.633,0.876,,7.0,0.106,-4.574,1.0,0.16,139.997,4,0.378
7IN84szmayzO68enmVmKYv,Intentions,53.0,204800,,2,track,2021-09-09,4ONLY,10,7cVZApDoQZpS447nHTsNqu,LeeHi,0.787,0.745,0.432,4.33e-06,6.0,0.117,-7.681,1.0,0.0416,131.881,4,0.698
43XnkkNisqmZkEsy1YgqbP,AmusementPark,51.0,256693,,4,track,2021-03-30,BambiThe3rdMiniAlbum,6,4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,0.85,0.635,0.562,,5.0,0.173,-5.374,1.0,0.0333,84.925,4,0.299
2S9FuNX2H2cCwxcIoTUtbM,SirenRemixFeatUNEDUCATEDKIDPaulBlanco,50.0,197093,,1,track,2021-03-20,SirenRemix,1,3PpfvyyncoZ79IgYe0Uls0,homieduel,0.718,0.742,0.54,,4.0,0.102,-6.456,1.0,0.187,140.039,4,0.52
0awQIOFGtg18LCJ0WhFf8s,HouseParty,56.0,241453,,2,track,2021-03-16,TheRenaissanceThe10thAlbum,10,6gzXCdfYfFe5XKhPKkYqxV,SUPERJUNIOR,0.0797,0.489,0.876,,,0.139,-3.279,1.0,0.125,114.959,4,0.833
4h8DDTLayF06jMWIPJlBb3,ImTheOneHEATTOPPINGVersion,50.0,232279,,7,track,2021-03-01,ZEROFEVERPart2,7,68KmkJeZGfwe1OUaivBa2L,ATEEZ,0.0761,0.719,0.674,1.32e-06,10.0,0.0883,-6.045,1.0,0.272,142.036,4,0.664
2mZ0vosDmhZnyLmRtwGnCS,BringTheNoize,47.0,222160,,10,track,2021-10-25,FavoriteThe3rdAlbumRepackage,14,7f4ignuCJhLXfZ9giKT7rH,NCT127,0.196,0.762,0.923,,6.0,0.488,-3.11,1.0,0.185,160.065,4,0.91
1e8PJyZMP4Kx2lGbb7t4ng,TENNIS00,53.0,219453,,6,track,2021-04-30,GUESSWHO,6,2KC9Qb60EaY0kW4eH68vr3,ITZY,0.135,0.848,0.66,,,0.175,-4.131,1.0,0.0546,142.034,4,0.737
0gSZOoYyUYoWG2R0UREWPw,AlwaysForever,47.0,170053,,2,track,2021-02-26,ANNIVERSARYDeluxe,15,2EMAnMvWE2eb56ToJVfCWs,BrysonTiller,0.175,0.605,0.474,6.05e-06,10.0,0.202,-7.275,,0.191,147.377,4,0.4
24NyzAUWg9pBpnpicelklI,MagicCarpetRide,47.0,218146,,11,track,2021-10-25,FavoriteThe3rdAlbumRepackage,14,7f4ignuCJhLXfZ9giKT7rH,NCT127,0.065,0.579,0.624,,6.0,0.105,-4.85,1.0,0.0539,141.852,4,0.401
1Yjht6lUYTjJTsdUL6J9xx,Darling,52.0,235760,,9,track,2021-09-09,4ONLY,10,7cVZApDoQZpS447nHTsNqu,LeeHi,0.4,0.748,0.526,,2.0,0.129,-6.016,,0.033,119.98,3,0.397
549kQx5nEifbs0dML2zcZo,Scars,54.0,200546,,1,track,2021-10-13,ScarsJapanesever,3,2dIgFjalVxs4ThymZ67YCE,StrayKids,0.0303,0.542,0.671,,,0.123,-4.109,1.0,0.084,79.997,4,0.451
4OoIilBA6IsqLpTDCZmKQc,DOOMDOOMTA,53.0,195786,,2,track,2021-02-17,TRIBEDaLoca,2,6BgYuNomEs12UIrnxhWE9a,TRIBE,0.0483,0.799,0.927,0.0015,1.0,0.239,-1.048,1.0,0.0568,126.0,4,0.795
3uOeutrLztSX6lU0b0et3B,MOON,52.0,200400,,3,track,2021-01-11,Iburn,6,2AfmfGFbe0A0WsTYm0SDTx,GIDLE,0.135,0.755,0.641,1.41e-05,9.0,0.127,-4.816,,0.0363,95.963,4,0.546
4gMCP0VZHTqeutTUTw6ucW,,49.0,231373,,2,track,2021-10-15,,4,4o7tWrzQOqarDtTMWD2HV9,LAY,0.0671,0.633,0.876,,7.0,0.106,-4.574,1.0,0.16,139.997,4,0.378
1BBNX3VBikQkDdNMJ201kk,Addicted,51.0,186480,,3,track,2021-06-01,OneofaKind,7,4TnGh5PKbSjpYqpIdlW5nz,MonstaX,0.156,0.445,0.836,,10.0,0.178,-2.232,1.0,0.132,127.928,4,0.7
3JAu27HlckLlWFgsSFKpYg,OuttaTimefeatDrake,47.0,198826,,8,track,2021-02-26,ANNIVERSARYDeluxe,15,2EMAnMvWE2eb56ToJVfCWs,BrysonTiller,0.0107,0.723,0.598,1.15e-06,5.0,0.0769,-7.2,,0.0956,92.787,4,0.376
1NXZyqdvqt6pXe9XPaOfp1,TrustMeMIDZY,53.0,221638,,1,track,2021-03-20,TrustMeMIDZY,2,2KC9Qb60EaY0kW4eH68vr3,ITZY,0.225,0.607,0.525,,2.0,0.0986,-5.853,1.0,0.0432,159.838,3,0.369
0VHpWpE5QaiBwF2rPdFbaa,ClosedEnding,53.0,252880,,2,track,2021-05-09,0055b7,2,72nLe76yBFSlP6VBzME358,SHAUN,0.479,0.598,0.71,7.34e-06,7.0,0.597,-5.015,1.0,0.0396,95.076,4,0.279
3oCzyOYIjAMAg1rGvTmr5o,Japanesever,56.0,183266,,1,track,2021-09-23,Japanesever,1,2dIgFjalVxs4ThymZ67YCE,StrayKids,0.156,0.6,0.762,,5.0,0.208,-3.692,,0.239,172.058,4,0.773
3xml6p9dSyY4hVPF6UGtdc,WindBlows,51.0,197493,,3,track,2021-01-26,DystopiaRoadtoUtopia,7,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,0.00232,0.515,0.965,,4.0,0.529,-2.936,,0.111,164.951,4,0.612
2L7yZATBaLmKEb0BvIBXK2,BeautifulWorld,47.0,320625,,1,track,2021-04-19,ToSeetheNextPartoftheDream,10,7eZbNxarrTW4VkRI8u9aDX,Parannoul,4.85e-05,0.155,0.859,0.726,8.0,0.258,-5.576,,0.0812,160.484,4,0.234
7733b9hgMqNkq4DBfU8cz6,BeHonest,50.0,196626,,4,track,2021-06-28,,7,52zMTJCKluDlFwMQWmccY7,LOONA,0.456,0.729,0.836,,,0.189,-2.853,1.0,0.0621,125.949,4,0.67
1ptZH0pgnIjSG2mUYvMUjB,Celebrate,50.0,196514,,5,track,2021-03-01,ZEROFEVERPart2,7,68KmkJeZGfwe1OUaivBa2L,ATEEZ,0.172,0.67,0.883,1.59e-05,,0.352,-4.19,1.0,0.119,80.012,4,0.887
5ZGWNNcE2q3v8phEw0ZWci,DDARA,52.0,225420,,3,track,2021-10-05,DDARA,13,5zShiwTHlygdfsXj6eavTu,GoldenChild,0.0237,0.718,0.547,,5.0,0.0653,-5.808,,0.0406,106.899,4,0.703
0AtHUIDAkXWgpbD0QkyKgi,U,57.0,224466,,1,track,2021-05-31,DoomatYourServiceOriginalTelevisionSoundtrackPt3,2,4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,0.834,0.301,0.462,1.75e-05,6.0,0.122,-8.55,1.0,0.036,136.095,4,0.137
12ZHkGlANDABtzOlpJAR6f,GangnamStyle,,219493,,7,track,2021-11-12,KPopHits2021,18,2dd5mrQZvg6SmahdgVKDzh,PSY,0.00417,0.727,0.937,,11.0,0.091,-2.871,,0.286,132.067,4,0.749
2pVTldTTlm2lUamv5PIRBr,RUBADUM,53.0,199640,,1,track,2021-05-18,CONMIGO,2,6BgYuNomEs12UIrnxhWE9a,TRIBE,0.0359,0.786,0.929,0.000514,7.0,0.204,-3.055,1.0,0.0708,123.988,4,0.625
6oN3gPWl6ULGgq8EkslcBk,WildWildWest,53.0,203426,,4,track,2021-04-30,GUESSWHO,6,2KC9Qb60EaY0kW4eH68vr3,ITZY,0.0624,0.874,0.872,2.82e-06,5.0,0.0595,-3.72,,0.0852,100.017,4,0.705
4xjG2G34gAHm8OgAF6vSl0,Gentleman,,194546,,3,track,2021-11-12,KPopHits2021,18,2dd5mrQZvg6SmahdgVKDzh,PSY,0.00222,0.882,0.736,,3.0,0.0515,-2.892,,0.116,125.995,4,0.582
3g4dzZWuPHGZs4xOXfDQik,BeMyLover,52.0,242062,,1,track,2021-08-16,SeasonSongs,3,60YNqzrSj7rJkuqHkpHPqG,KimJongKook,0.0241,0.586,0.861,,5.0,0.367,-3.782,,0.0395,139.949,4,0.622
3vA8ZdIqvRARF2pVKlnAWD,PROMISE,55.0,259693,,10,track,2021-07-28,PerfectWorld,10,7n2Ycct7Beij7Dj7meI4X0,TWICE,0.818,0.581,0.42,,6.0,0.116,-4.913,1.0,0.03,135.786,4,0.317
0zAmPXQCXd2MnDH9hGaYtM,Hatethat,51.0,185413,,3,track,2021-09-27,BADLOVEThe1stMiniAlbum,6,6XXKPxRX2WWPPtfodzpc2v,KEY,0.268,0.488,0.765,1.46e-06,8.0,0.0728,-4.568,,0.163,76.444,4,0.522
4n9kvDgJYw9dtKtHBocAK4,StillHere,51.0,195586,,10,track,2021-03-24,IntotheAtoZ,10,68KmkJeZGfwe1OUaivBa2L,ATEEZ,0.0223,0.703,0.728,,7.0,0.0786,-3.879,1.0,0.0468,97.926,4,0.62
3UXbXCrnZKWfQ0oIJpFSVs,Castpearlsbeforeswine,50.0,188786,,3,track,2021-09-08,HIDESEEK,6,62T5PGHWJ9sxP2SJq20IHq,PURPLEKISS,0.0137,0.686,0.821,,3.0,0.232,-2.456,,0.038,150.037,4,0.859
4Ja2lZgzadkdwc15FuwGJy,NoSeeUmz,47.0,195201,True,1,track,2021-10-07,NoSeeUmz,1,6UBA15slIuadJ8h2lPRPos,TechN9ne,0.255,0.745,0.692,0.00018,1.0,0.129,-5.693,1.0,0.153,140.044,4,0.278
76fqR3nf37J4WQ3K8NrXMM,QueendomDemicatRemix,50.0,194754,,1,track,2021-10-15,iScreaMVol11QueendomRemix,1,1z4g3DjTBBZKhvAroFlhOM,RedVelvet,0.000508,0.682,0.911,0.00451,10.0,0.0527,-2.722,1.0,0.0376,121.993,4,0.346
0GKff70DfAQFZxPf9rIlEw,BreakingDawn,52.0,197493,,3,track,2021-03-17,BreakingDawn,8,0CmvFWTX9zmMNCUi6fHtAx,THEBOYZ,0.0096,0.719,0.849,,8.0,0.107,-6.231,1.0,0.0964,89.95,4,0.446
10BJxp4qvLLBEHtsY72piK,KINGDOMCOME,53.0,225280,,4,track,2021-05-28,KINGDOMFINALWHOISTHEKING,6,0CmvFWTX9zmMNCUi6fHtAx,THEBOYZ,0.0913,0.621,0.972,,4.0,0.131,-1.727,,0.0893,91.458,4,0.721
3fwttZyBxXdISwMyk0T0kT,ButterInstrumental,51.0,162146,,3,track,2021-07-09,ButterPermissiontoDance,4,3Nrfpe0tUJi4K4DXYWgMUX,BTS,0.000178,0.429,0.387,0.802,1.0,0.142,-7.486,1.0,0.0753,109.893,4,0.41
7j59Opz7qhb2aj7cnu7iLr,MyLipsLikeWarmCoffee,51.0,214120,,1,track,2021-06-08,MyLipsLikeWarmCoffee,2,2PSJ6YriU7JsFucxACpU7Y,CHUNGHA,0.749,0.691,0.709,4.2e-05,4.0,0.116,-5.692,1.0,0.0799,88.05,4,0.244
3VrjgpzoorLGYfaOXaOXOT,HowYouLikeThatJPVer,55.0,180969,,1,track,2021-07-27,HowYouLikeThatJPVer,1,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,0.0943,0.818,0.761,6.3e-06,11.0,0.0464,-4.012,1.0,0.097,129.98,4,0.355
7gJNP36MQMaE3HyyKkwgAO,CanILeaveMeToo,44.0,223800,,1,track,2021-09-24,Dandelion,10,1MIe1z4RdqLqHSJsb7EBMm,TheGreetingCommittee,0.14,0.439,0.771,0.0014,3.0,0.621,-4.737,1.0,0.0467,119.943,4,0.268
7r0SUODm7Wq4yTpT2KKtg8,KARMA,50.0,236013,,2,track,2021-07-01,HistoryOfKingdomPartIIChiwoo,7,0p5Ot7c8cFHtS82hd1WBN3,KINGDOM,0.358,0.487,0.895,,4.0,0.146,-2.468,,0.0868,80.031,4,0.421
3uO9uv6y5eAJrkQzkHqVnM,MyTurn,51.0,213680,,1,track,2021-01-19,HIDEOUTBEOURVOICESEASON3,7,6FkhUhUwSPl3mGB6mmE8wn,CRAVITY,0.00873,0.771,0.86,,1.0,0.193,-2.574,1.0,0.0889,93.047,4,0.683
1LxaNyfoOfUn3WMjE4MPZr,NextToYou,46.0,190133,,10,track,2021-02-26,ANNIVERSARYDeluxe,15,2EMAnMvWE2eb56ToJVfCWs,BrysonTiller,0.0353,0.635,0.438,4.63e-06,8.0,0.0697,-8.426,1.0,0.0629,141.41,4,0.547
79ZvIlLKTo2fhnsESH2XCM,IDontKnowYouAnymore,,166323,,2,track,2021-11-12,AnyOtherWay,2,2FLqlgckDKdmpBrvLAT5BM,EricNam,0.111,0.667,0.744,,,0.129,-5.139,,0.0705,101.979,4,0.456
0GLeMtCBYkh98BqwO5BN7b,AnyOtherWay,,168209,,1,track,2021-11-12,AnyOtherWay,2,2FLqlgckDKdmpBrvLAT5BM,EricNam,0.162,0.71,0.686,0.00269,9.0,0.146,-5.7,,0.139,81.027,4,0.548
1BOhfgNrX3vKKrzyTKhsPE,BeginningMiddleEndFromTheNetflixFilmToAllTheBoysAlwaysandForever,49.0,195240,,7,track,2021-02-12,ToAllTheBoysAlwaysandForeverMusicFromTheNetflixFilm,16,1MIe1z4RdqLqHSJsb7EBMm,TheGreetingCommittee,0.424,0.571,0.43,,2.0,0.112,-7.532,1.0,0.0338,77.051,4,0.333
7I852DAoPFlTOItjv6BBz8,Lipstick,51.0,213212,,2,track,2021-02-17,LOVEHOLIC,5,7f4ignuCJhLXfZ9giKT7rH,NCT127,0.0531,0.699,0.902,,,0.14,-3.53,,0.0589,139.819,4,0.787
2BGVCCEnQrqH2iz7gIIGFi,Force,55.0,239760,,1,track,2021-01-09,Force,1,0ghlgldX5Dd6720Q3qFyQB,TOMORROWXTOGETHER,0.000935,0.734,0.872,,2.0,0.324,-4.133,1.0,0.0908,131.989,4,0.658
