id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
3b4qn4YkTOnIEWMdny0UqY,Doidinho pra ver,0,146826,false,28,track,2021-10-29,Mitos da MPB,30,1mCHLu4gizrN9PwHxKrJv4,Dominguinhos
6umrVZ3IxvWCk0pmTXbzbl,Diferente dos Iguais,53,159769,false,3,track,2021-10-28,Respeita a Firma,3,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
4ZJ8g7IQpYVKPUvJ1rUm9v,Seu Nego,52,149073,false,2,track,2021-10-28,Respeita a Firma,3,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
6vWqyUsmOubebZllSER4Ot,Volta Amanhã,68,149723,false,1,track,2021-09-03,Volta Amanhã,1,3yWtLbJMXNarBl4CQRA1go,Renno
1JEqsDV5Y7Qdtc4FeUhsl1,Beijo do Vampiro - Ao Vivo,67,149202,false,14,track,2021-08-25,Da Roça Pra Cidade (Ao Vivo),16,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha
6AQqsFYtCQi9m7MJcMjGup,Superação Digital,67,176297,false,1,track,2021-09-24,Viva la Vida,7,43DRDu6nLSeIedZ7T1A616,Xand Avião
3LZIQ8f4JiQUPKW0uZnFvn,Acabou Acabou (Quando Eu Digo Que Acabou) - Live,0,191061,false,18,track,2021-11-03,Forró Pra Pensar no Crush,19,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
6cVFktBEk01EgdB8qhJPEW,Safadezinha,0,130420,false,20,track,2021-10-29,Natal Pisadinha,23,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
2DhrfrUThuy3hXA3fCv6ef,Safadezinha,0,130420,false,23,track,2021-11-05,Pisadinha no Natal,23,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
7mtTCOwdseOFMbv7XmoiHi,Acabou Acabou (Quando Eu Digo Que Acabou) - Live,0,191061,false,16,track,2021-10-29,Natal Pisadinha,23,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
6WOYrKXdL4cIBdya7imsJV,Aquilo Que Nunca Me Deu,0,170423,false,18,track,2021-10-29,Natal Pisadinha,23,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
0qp88lonRPgnrhUAPsUfjc,Safadezinha,0,130420,false,10,track,2021-11-03,Forró Pra Pensar no Crush,19,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
3voNBCmW0AVXfe9BKZlEr8,Aquilo Que Nunca Me Deu,0,170423,false,18,track,2021-11-05,Pisadinha no Natal,23,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
3dWnbiLLykNOFiWcXBzsvf,Acabou Acabou (Quando Eu Digo Que Acabou) - Live,0,191061,false,22,track,2021-10-29,Natal Forró,22,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
0AHKYa7LHsJwD3S7Ue0GR0,Paraquedas - Live,0,169088,false,23,track,2021-10-29,Natal Pisadinha,23,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
0AxYPDtjJNKswqlNE6ZlkB,Acabou Acabou (Quando Eu Digo Que Acabou) - Live,0,191061,false,22,track,2021-11-05,Forró no Natal,24,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
6z3Yo8lho3XlwiphMl7NNZ,Acabou Acabou (Quando Eu Digo Que Acabou) - Live,0,191061,false,16,track,2021-11-05,Pisadinha no Natal,23,3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz
2xlw13Ns5yz9XZGtfnpPN9,Esqueceu Foi Porra,68,177531,false,1,track,2021-03-11,Esqueceu Foi Porra,1,007FXgr0jLBJxhPJjacXQH,Eric Land
