id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
52KlXDEkCkgZxuMjSqzY4L,Last Resort (Reloaded),65,137297,true,1,track,2021-01-27,Last Resort (Reloaded),1,4RddZ3iHvSpGV4dvATac9X,Papa Roach
35v4CE7o8XHvXPDjGPsp15,To Us It Did,62,165647,false,1,track,2021-04-30,To Us It Did,1,1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny
4IiuExPFijOGZnVxGsKWcc,Seven Nation Army - The Glitch Mob Remix,66,257021,false,1,track,2021-04-23,Seven Nation Army (The Glitch Mob Remix),1,4F84IBURUo98rz4r61KF70,The White Stripes
5SN260gVg9XoyGpKyt8be9,On A Plain - Live In Tokyo, Japan/1992,51,192973,false,2,track,2021-11-05,In Bloom / On A Plain / Lithium / Breed,4,6olE6TJLqED3rqDCT0FyPh,Nirvana
52BHuLFKoBemaQ1oOPFhFZ,PMA (feat. Pale Waves),65,191757,false,1,track,2021-07-30,PMA (feat. Pale Waves),1,46gyXjRIvN1NL1eCB8GBxo,All Time Low
3iGJ0p1C4mnrSzdbztiGmv,Lithium - Live In Melbourne, Australia For Triple J/1992,47,287200,false,3,track,2021-11-05,In Bloom / On A Plain / Lithium / Breed,4,6olE6TJLqED3rqDCT0FyPh,Nirvana
6yOxL1xfPkv9Z9zvpNrMDU,I Think I Like You,62,182658,true,4,track,2021-09-10,The Band CAMINO,14,6d4jrmreCmsenscuieJERc,The Band CAMINO
2dk5FraUdWBT9oBypxsvti,In Bloom - Remastered 2021,46,254533,false,1,track,2021-11-05,In Bloom / On A Plain / Lithium / Breed,4,6olE6TJLqED3rqDCT0FyPh,Nirvana
6FmnMoph4yx7zjhuBcrHDv,Kenny,64,194133,false,1,track,2021-04-30,Kenny,1,4iMO20EPodreIaEl8qW66y,Still Woozy
5dg2ifK4KMf60vH6Zxm4Yq,What If I'm Right,63,166240,false,1,track,2021-04-23,What If I'm Right,1,17ewtqMhsRUPRdhpYLzMxg,Adam Sanders
38SpxensPT9J0iNbMmQIjd,Up Granville,64,230747,false,1,track,2021-10-01,Up Granville,1,6fC2AcsQtd9h4BWELbbire,Peach Pit
0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,70,357936,false,1,track,2021-06-25,More Than A Woman (SG's Paradise Edit),1,1LZEQNv7sE11VDY3SdxQeN,Bee Gees
5uDohC8URXwbGiHAMuKGoa,Rocky,63,166000,false,1,track,2021-02-19,Rocky,1,4iMO20EPodreIaEl8qW66y,Still Woozy
4Io6oh8NqGphUUoAIwwHU8,White Christmas - 1 Mic 1 Take/Live From Abbey Road Studios,0,140973,false,46,track,2021-11-09,The Best Christmas Album In The World...Ever! 2021,69,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott
2pUq3oa8RUcLyM1XXhmkEE,Breed - Live In Amsterdam, Netherlands/1991,40,219680,false,4,track,2021-11-05,In Bloom / On A Plain / Lithium / Breed,4,6olE6TJLqED3rqDCT0FyPh,Nirvana
2x2upgQWlUOwZXaXutAfBU,You Are The Reason,0,204326,false,22,track,2021-11-10,Love In The Winter,25,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott
32q9OuCp7wFdLZKuCXm0wl,That's Life,64,147653,false,1,track,2021-06-21,That's Life,1,4iMO20EPodreIaEl8qW66y,Still Woozy
4NM72r7orR4QPkgox7astH,No Bad Days,69,185379,true,1,track,2021-10-19,No Bad Days,4,7EQ0qTo7fWT7DPxmxtSYEc,Bastille
7gAfY8Y5aBrsAfNaejxXMY,you broke me first,65,168145,true,1,track,2021-01-28,you broke me first,1,00YTqRClk82aMchQQpYMd5,Our Last Night
3Q8u1ugsmi8ZLq8vVoL6uI,Roses,62,181673,false,2,track,2021-09-10,The Band CAMINO,14,6d4jrmreCmsenscuieJERc,The Band CAMINO
3LymIBUSWRoxxm7W5UQlXl,Damn It Feels Good To Be Me,63,138306,false,1,track,2021-09-08,Damn It Feels Good To Be Me,1,2oX42qP5ineK3hrhBECLmj,Andy Grammer
51Lf3l6wx008NdBxCQnD6B,Ode to a Conversation Stuck in Your Throat,64,199232,true,6,track,2021-10-08,Del Water Gap,12,0xPoVNPnxIIUS1vrxAYV00,Del Water Gap
6yDxsxOuV45S7qoOmcbzlp,Breed - Live In Amsterdam, Netherlands/1991,0,219680,false,5,track,2021-11-10,Smells Like Teen Spirit / In Bloom / On A Plain / Lithium / Breed,5,6olE6TJLqED3rqDCT0FyPh,Nirvana
3KDWm6WuhimWwxpHSzsuJz,In Bloom - Remastered 2021,0,254533,false,2,track,2021-11-10,Smells Like Teen Spirit / In Bloom / On A Plain / Lithium / Breed,5,6olE6TJLqED3rqDCT0FyPh,Nirvana
0vYfKwaIDwY0IcKbMcqcY5,Smells Like Teen Spirit - Remastered 2021,0,300893,false,1,track,2021-11-10,Smells Like Teen Spirit / In Bloom / On A Plain / Lithium / Breed,5,6olE6TJLqED3rqDCT0FyPh,Nirvana
1NodhVKahvkxE0E4mAQPzu,Lithium - Live In Melbourne, Australia For Triple J/1992,0,287200,false,4,track,2021-11-10,Smells Like Teen Spirit / In Bloom / On A Plain / Lithium / Breed,5,6olE6TJLqED3rqDCT0FyPh,Nirvana
2tXPNfjzw7qI83r0O6sb0i,On A Plain - Live In Tokyo, Japan/1992,0,192973,false,3,track,2021-11-10,Smells Like Teen Spirit / In Bloom / On A Plain / Lithium / Breed,5,6olE6TJLqED3rqDCT0FyPh,Nirvana
6KL88T4Ma4ABXqzgUoEwkd,Run,73,168259,false,1,track,2021-08-27,Human (Deluxe),16,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic
0dvzmT1bY0MAzwvLwXngSr,Hotel Room,1,220162,false,17,track,2021-11-05,Night Feels,39,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott
39JSQ8ALok7fZLnXE4WnTD,Hotel Room,0,220162,false,17,track,2021-11-05,Night Feels,40,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott
1mdgGjS1mdAj2iGin5xMLE,Dancing On My Own,0,260285,false,8,track,2021-11-08,Sad Girl Autumn,22,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott
3MthJpM1IEYp2ulZe00LvP,Shouldn't Matter but It Does,68,236733,true,2,track,2021-07-16,Sob Rock,10,0hEurMDQu99nJRq8pTxO14,John Mayer
4JBZpnPHSmJKkEWga3SJjP,My Own Soul’s Warning,0,274453,false,8,track,2021-11-08,cozy pop,15,0C0XlULifJtAgn6ZNCW2eu,The Killers
54vV0PVYUHelTz2rx6SgiB,Don't Shoot Me Santa,0,245106,false,31,track,2021-10-28,Mistletoe,37,0C0XlULifJtAgn6ZNCW2eu,The Killers
5X82fsnSqgo1CQKJYjZoaR,Spaceman,0,284546,false,6,track,2021-11-10,Up To The Moon,25,0C0XlULifJtAgn6ZNCW2eu,The Killers
3SwLzrHK2Q6hp016SEjoSR,New York State of Mind - Live at the Great American Music Hall - 1975,56,373387,false,1,track,2021-10-28,New York State of Mind / Everybody Loves You Now (Live at The Great American Music Hall),2,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel
2sX7lJXsOYGP1Us6CqM9t1,Little Bit of Love,75,226268,false,1,track,2021-01-08,Little Bit of Love,5,5SHxzwjek1Pipl1Yk11UHv,Tom Grennan
5BdiprSBqgkULtloEFbhfF,Let’s Get The Party Started (feat. Bring Me The Horizon),67,212572,true,1,track,2021-09-22,Let’s Get The Party Started (feat. Bring Me The Horizon),1,74NBPbyyftqJ4SpDZ4c1Ed,Tom Morello
7bREivF1RTm0vOYB2wi7nE,Distorted Light Beam,66,177221,false,1,track,2021-06-23,Distorted Light Beam,1,7EQ0qTo7fWT7DPxmxtSYEc,Bastille
08ZZ7SILfKcreLtA3K6Gqr,I Wanna Help Your Mind,61,171937,false,1,track,2021-03-10,I Wanna Help Your Mind,1,7o96HO2zrujyATtVsqGhh3,Goth Babe
1N2gWqKHFtPSZ0zgoCr8WK,Bummerland,59,189115,false,2,track,2021-03-26,OK ORCHESTRA,13,6s22t5Y3prQHyaHWUN1R1C,AJR
4E6VIBxJdetyVUfQv2u360,Follow Me Around,60,319288,false,5,track,2021-11-05,KID A MNESIA,34,4Z8W4fKeB5YxbusRsdQVPb,Radiohead
7GKMstqz3UYkFvlX93qCyz,Can You Handle My Love??,60,256320,true,1,track,2021-07-14,Can You Handle My Love??,3,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON
2jfyY5GIc7wsYVIrCnjblC,Formidable,65,176324,false,8,track,2021-05-21,Scaled And Icy,11,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots
2OdfQjIJlomZFUBTEDKMre,No Chances,64,226449,false,10,track,2021-05-21,Scaled And Icy,11,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots
4f0xBbWvKWmuB17yebh24a,Til the Right One Comes,65,219226,false,8,track,2021-07-16,Sob Rock,10,0hEurMDQu99nJRq8pTxO14,John Mayer
239RFmkTfBL2VmExbgkuBm,Underneath My Skin,60,193407,true,3,track,2021-09-10,The Band CAMINO,14,6d4jrmreCmsenscuieJERc,The Band CAMINO
5QLhl7uDuDypn7kN34RFPj,Dull Knives,68,213481,false,9,track,2021-09-03,Mercury - Act 1,13,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
5lE2EFXt4muvLFMGQg4hZN,Hypotheticals,61,230178,false,1,track,2021-03-12,Obviously,12,3nuc29fYGlQbIrwh4yrNWd,Lake Street Dive
7s7m8L8NcIYzgw0qmoghA8,Taking Me Back,63,245961,false,1,track,2021-10-18,Taking Me Back,2,4FZ3j1oH43e7cukCALsCwf,Jack White
2gA74HvN6NKFrhgzpd5oNE,Line By Line (feat. Maren Morris),67,208186,true,1,track,2021-01-13,Line By Line (feat. Maren Morris),1,66W9LaWS0DPdL7Sz8iYGYe,JP Saxe
07p7PALHp6ZcD5tmlbO94N,Stardust Chords,60,297489,false,7,track,2021-04-16,The Battle at Garden’s Gate,12,4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet
2GkmE8BrD00ngyjs2PT9Fp,Bounce Man,64,185438,false,9,track,2021-05-21,Scaled And Icy,11,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots
5Zb6JxSEcjsUNrINcAyAYJ,Strangers Like Me - From "Tarzan"/Soundtrack Version,64,179586,false,17,track,2021-05-28,Disney Summer Songs,40,4lxfqrEsLX6N1N4OCSkILp,Phil Collins
3qaRqV7dTbQV2VVMhd0ejd,Built By Nations,61,238985,false,4,track,2021-04-16,The Battle at Garden’s Gate,12,4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet
4S7misxIYuUVypO0NwDwuW,Bad Dream Baby,61,178150,true,1,track,2021-06-15,Bad Dream Baby,1,1btWGBz4Uu1HozTwb2Lm8A,Hippo Campus
62dUmjtkYOUwYOALt6pefh,Everything In Its Right Place,57,251426,false,1,track,2021-11-05,KID A MNESIA,34,4Z8W4fKeB5YxbusRsdQVPb,Radiohead
5302m3J0HLANBaH3bCdDBb,Surviving The Game,65,238870,false,1,track,2021-09-15,Surviving The Game,1,49bzE5vRBRIota4qeHtQM8,Skillet
2Qjkvp4GLlL60lFXtEte0X,Once In A Lifetime,62,189542,true,1,track,2021-03-24,Once In A Lifetime,1,46gyXjRIvN1NL1eCB8GBxo,All Time Low
2qg7U5mbHDFTXNKvPNF0IZ,Scars in Heaven,61,268080,false,1,track,2021-06-04,Scars in Heaven,1,6eJqAWJdd8JhAN1pQGie4r,Casting Crowns
3wWXNV94Ys2vQcFxgnWkut,Easy Come Easy Go,68,179872,false,6,track,2021-09-03,Mercury - Act 1,13,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
7MuU7UbVaKyu4HkHBoHwrD,Canary Islands,61,204521,false,1,track,2021-01-28,Canary Islands,1,7o96HO2zrujyATtVsqGhh3,Goth Babe
