id,name,popularity,duration_ms,explicit,track_number,type,release_date,album_name,album_total_tracks,artist_id,artist_name
60VaORSJ5x1D4ZPSc0g2En,Bambi,68,213053,false,2,track,2021-03-30,Bambi - The 3rd Mini Album,6,4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN
3cGp1jXxLReLKz7QgVbWZR,Hello,70,218880,false,1,track,2021-05-31,Hello - Special Album,6,0sYpJ0nCC8AlDrZFeAA7ub,JOY
42fR3oINF3KfXCDtheoNiY,Don't fight the feeling,69,176546,false,1,track,2021-06-07,DON'T FIGHT THE FEELING - Special Album,5,3cjEqqelV9zb4BYE3qDQ4O,EXO
5iIpbD34k4wnuRMZDNnuWf,I'm Not Cool,72,174173,false,1,track,2021-01-28,I'm Not Cool,5,3UwlejyX2b458azZ7eCnHb,HyunA
3dG1jxbfBIZvzyFwAcsmS0,Not For Sale,70,181196,false,4,track,2021-04-26,BORDER : CARNIVAL,6,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN
2M2Pug4zwMialHSwACPlU1,Like This,66,163813,true,1,track,2021-02-26,Like This,1,4mkjpWbFO45SyaHiM9GOVE,2KBABY
332GJ8ykVuEt3jOT1sy7j6,Hello Future,73,220920,false,1,track,2021-06-28,Hello Future - The 1st Album Repackage,13,1gBUSTR3TyDdTVFIaQnc02,NCT DREAM
021L6LlBBtr34BmFRHd9Ic,FIRST,69,212280,false,1,track,2021-05-25,Last Melody,3,3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW
1lb61ya67YS87CtjYN0bil,No Rules,67,186076,false,6,track,2021-05-31,The Chaos Chapter: FREEZE,8,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER
6o2Pu5qZcinw4mlDlQZFqu,2 MINUS 1 - Bonus Track,69,190120,false,7,track,2021-10-22,SEVENTEEN 9th Mini Album 'Attacca',7,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN
0iuZMy88H6vxDA2oaJNhJg,Perfect World,70,182680,false,1,track,2021-07-28,Perfect World,10,7n2Ycct7Beij7Dj7meI4X0,TWICE
11RRkvXd7FvwxLWvtuBIR1,SHOOT!,70,139213,false,5,track,2021-04-30,GUESS WHO,6,2KC9Qb60EaY0kW4eH68vr3,ITZY
0Fb1M7rbOnydw6SrXXSlHr,Ito,66,243247,false,1,track,2021-11-02,Ito,1,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER
7LJZyNjN5U0LdYSBQ9hlLz,7:00,62,188293,true,14,track,2021-02-26,A N N I V E R S A R Y (Deluxe),15,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
3Yp61j6axuQe4nxYWvbOXy,Frost,66,194771,false,8,track,2021-05-31,The Chaos Chapter: FREEZE,8,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER
2YVzshKzFglQLBXPYNpGI8,HULA HOOP,64,199986,false,1,track,2021-09-14,HULA HOOP / StarSeed ~カクセイ~,4,52zMTJCKluDlFwMQWmccY7,LOONA
6tRzqvMtnfDZY80WRh4csu,Tie a Cherry,68,190050,false,6,track,2021-10-20,ALPHA,11,0tzSBCPJZmHTdOA3ZV2mN3,CL
3UKKwGrpWWamc0XNSKXjmz,YEPPI YEPPI,68,213560,false,4,track,2021-10-05,Savage - The 1st Mini Album,6,6YVMFz59CuY7ngCxTxjpxE,aespa
7f5np1evozJ5kXUXXztTSm,Hate that…,69,185413,false,1,track,2021-08-30,Hate that…,1,6XXKPxRX2WWPPtfodzpc2v,KEY
35jvwACXmrreYIEOAGc2Kr,Imperfect love,69,204720,false,5,track,2021-10-22,SEVENTEEN 9th Mini Album 'Attacca',7,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN
1jxGBe4s8FwL2ZeNWszVuu,I'm Gonna Love You,71,151733,false,2,track,2021-07-26,공감 (Empathy) - The 1st Mini Album,8,2CQZr2RPZmrcvDnaod1ldC,D.O.
2A7A3KF4NHFjW3ygFSt7In,Hey Tayo - Tayo Opening Theme Song,70,111386,false,1,track,2021-07-29,HEY TAYO,2,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN
0bFiLUmBmFX0aWyhVqIwiN,I can't run away,69,210680,false,6,track,2021-10-22,SEVENTEEN 9th Mini Album 'Attacca',7,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN
1iNvVaWmlKJns2LNTXN39Q,aenergy,70,147400,false,1,track,2021-10-05,Savage - The 1st Mini Album,6,6YVMFz59CuY7ngCxTxjpxE,aespa
0hpYo5x9iNMGz52fRrflbT,Perfect World,69,182680,false,1,track,2021-06-30,Perfect World,1,7n2Ycct7Beij7Dj7meI4X0,TWICE
7B8JKfqm63AO8MCHFO3pIb,BAD LOVE,67,205360,false,1,track,2021-09-27,BAD LOVE - The 1st Mini Album,6,6XXKPxRX2WWPPtfodzpc2v,KEY
1ZpiUfzl9P0pMkA03xqmUy,PANG!,68,178640,false,4,track,2021-10-22,SEVENTEEN 9th Mini Album 'Attacca',7,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN
2Sge3diCXX5ffrzoTHVaj4,The View,68,201746,false,5,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
33H4jpDv7tK6UxPukAiabA,Lover Like Me,67,177845,false,1,track,2021-09-29,Lover Like Me,1,0tzSBCPJZmHTdOA3ZV2mN3,CL
6GwtJzM3yffZ4FJ39QuUcE,Anymore,62,197701,false,4,track,2021-10-29,XOXO,8,7zYj9S9SdIunYCfSm7vzAR,JEON SOMI
3L74uwShK0JqEUZ5Y2JoDW,BEcause,66,191946,false,2,track,2021-07-30,[Summer Holiday],6,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher
6l1dTAhX7P6EKvA11NLNuW,I'll Make You Cry,67,214853,false,3,track,2021-10-05,Savage - The 1st Mini Album,6,6YVMFz59CuY7ngCxTxjpxE,aespa
3THdOskGxdJcRbp0DcS4s0,Life Is Still Going On,71,218586,false,5,track,2021-06-28,Hello Future - The 1st Album Repackage,13,1gBUSTR3TyDdTVFIaQnc02,NCT DREAM
54HsCR7lJJdwxmEnTY1JfF,Dun Dun Dance,67,220560,false,1,track,2021-05-10,Dear OHMYGIRL,6,2019zR22qK2RBvCqtudBaI,OH MY GIRL
3XoYQvTJK5KT0ynrq7mcCN,MOA Diary (Dubaddu Wari Wari),67,188276,false,8,track,2021-08-17,The Chaos Chapter: FIGHT OR ESCAPE,11,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER
5qtVXK2ZRv9tfmvqr2MnBZ,Butter (Hotter Remix),68,166962,false,2,track,2021-06-04,Butter (Hotter, Sweeter, Cooler),5,3Nrfpe0tUJi4K4DXYWgMUX,BTS
462OPOKW0VMbvW9H7HIb0U,Don't Call Me,65,220173,false,1,track,2021-02-22,Don't Call Me - The 7th Album,9,2hRQKC0gqlZGPrmUKbcchR,SHINee
4C9Zhjq5ux9ieiDWYfFcfP,Scars,69,200546,false,1,track,2021-10-06,Scars,1,2dIgFjalVxs4ThymZ67YCE,Stray Kids
6RTF5urAOB5C52nLxeRK5h,Pose,65,200680,false,2,track,2021-08-16,Queendom - The 6th Mini Album,6,1z4g3DjTBBZKhvAroFlhOM,Red Velvet
1W9Kx4Oc7FbNbgYKmZSQhb,Sorry, I Love You,68,177613,false,6,track,2021-08-23,NOEASY,14,2dIgFjalVxs4ThymZ67YCE,Stray Kids
5bMHrigI1EAmZdiyRzKoQi,ICONIC,67,191200,false,5,track,2021-10-05,Savage - The 1st Mini Album,6,6YVMFz59CuY7ngCxTxjpxE,aespa
5nCwjUUsmBuNZKn9Xu10Os,Celebrity,70,195546,false,5,track,2021-03-25,IU 5th Album 'LILAC',10,3HqSLMAZ3g3d5poNaI7GOU,IU
